@relation 'online_shoppers_intention-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.NumericToNominal-R12,13,14,15-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0'

@attribute Administrative numeric
@attribute Administrative_Duration numeric
@attribute Informational numeric
@attribute Informational_Duration numeric
@attribute ProductRelated numeric
@attribute ProductRelated_Duration numeric
@attribute BounceRates numeric
@attribute ExitRates numeric
@attribute PageValues numeric
@attribute SpecialDay numeric
@attribute Month {Feb,Mar,May,Oct,June,Jul,Aug,Nov,Sep,Dec}
@attribute OperatingSystems {1,2,3,4,5,6,7,8}
@attribute Browser {1,2,3,4,5,6,7,8,9,10,11,12,13}
@attribute Region {1,2,3,4,5,6,7,8,9}
@attribute TrafficType {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}
@attribute VisitorType {Returning_Visitor,New_Visitor,Other}
@attribute Weekend {FALSE,TRUE}

@data
0,0,0,0,11,189.25,0.027273,0.048485,0,0,Dec,2,5,1,1,Returning_Visitor,FALSE
10,593.466667,1,21.2,39,1110.966667,0.004255,0.010993,112.440621,0,Sep,4,2,7,2,Returning_Visitor,FALSE
0,0,0,0,5,109.5,0.08,0.093333,0,0.4,May,3,2,1,13,Returning_Visitor,FALSE
8,112.27,0,0,149,4304.366905,0.010256,0.027991,0,0,Sep,2,5,1,1,Returning_Visitor,FALSE
2,28,0,0,6,170.833333,0,0.007143,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE
3,205.25,0,0,190,3679.128882,0,0.005951,8.421921,0,Dec,2,2,7,3,Returning_Visitor,FALSE
0,0,0,0,16,318.066667,0.025,0.033333,0,0,Jul,3,2,3,1,Returning_Visitor,FALSE
0,0,0,0,12,99,0.176923,0.192308,0,0.8,May,3,2,1,13,Returning_Visitor,FALSE
6,1541.5,0,0,8,188.5,0,0.015385,0,0,May,3,2,5,4,New_Visitor,TRUE
6,89.8,0,0,26,1570.133333,0,0.005357,0,0,June,2,2,8,4,New_Visitor,TRUE
0,0,0,0,2,0,0.2,0.2,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE
5,143.442857,1,19.6,184,3579.7859,0,0.003819,138.320834,0,Oct,2,2,3,20,Returning_Visitor,FALSE
0,0,0,0,16,819.166667,0,0.0125,24.73875,0,May,2,2,5,2,New_Visitor,FALSE
10,340.9,3,269.8,99,3611.978569,0.000641,0.002106,0.847338,0,June,2,2,1,7,Returning_Visitor,FALSE
0,0,0,0,72,2494.8171,0.002778,0.013843,0,0,Nov,1,2,1,11,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,8,2,9,2,New_Visitor,FALSE
3,106.75,0,0,5,137.333333,0,0.005,0,0,Mar,3,2,1,2,New_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,6,1,1,Returning_Visitor,FALSE
1,43.4,0,0,29,432.022222,0,0.006897,0,0,Nov,1,1,1,3,New_Visitor,FALSE
0,0,1,21,25,525.166667,0.007692,0.030769,0,0,Nov,2,2,3,2,New_Visitor,TRUE
1,90,0,0,31,2581.208333,0.025,0.032986,0,0.4,May,3,2,6,1,Returning_Visitor,FALSE
1,13,0,0,19,614.944444,0,0.022105,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE
5,263.733333,1,16.2,97,6079.82,0.002,0.017,3.454874,0,Oct,2,2,2,3,Returning_Visitor,FALSE
1,28.2,0,0,2,0,0.066667,0.133333,0,0,June,1,8,2,3,New_Visitor,TRUE
8,204.107143,0,0,15,347.732143,0,0.012281,18.080714,0,Nov,1,1,1,2,New_Visitor,FALSE
2,48.5,0,0,5,396.166667,0,0.008333,0,0,Dec,3,2,5,10,Returning_Visitor,FALSE
2,3,4,161.5,137,4791.460889,0.004374,0.020956,5.482896,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,2,193,102,3085.620238,0.010852,0.024393,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE
5,140.583333,2,87,69,1918.902722,0.003425,0.021575,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,5,155,0.04,0.053333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,21,197.333333,0.009524,0.04127,0,0.8,May,2,10,7,4,Returning_Visitor,FALSE
9,367,0,0,85,2387.990657,0,0.016081,3.926014,0,May,3,2,6,4,Returning_Visitor,TRUE
0,0,0,0,3,25,0.066667,0.133333,0,1,May,3,2,3,3,Returning_Visitor,TRUE
3,498.6,1,152.2,25,1556.491429,0.036207,0.067625,5.689147,0,Jul,2,5,4,1,Returning_Visitor,TRUE
0,0,3,56,0,0,0,0.033333,0,0,Nov,3,2,1,6,Returning_Visitor,FALSE
9,179.275,0,0,101,5276.594444,0,0.005545,17.539279,0,Dec,2,2,6,2,Returning_Visitor,TRUE
0,0,4,82.5,22,1087.986111,0.007692,0.020245,0,0,Nov,3,2,3,2,Returning_Visitor,FALSE
3,61.266667,0,0,7,216.333333,0,0.009524,0,0,Sep,3,2,1,2,Returning_Visitor,FALSE
0,0,0,0,18,103.833333,0.033333,0.055556,0,0,May,2,2,3,3,Returning_Visitor,FALSE
1,14.5,0,0,24,1277.842857,0,0.016074,0,0,Nov,3,2,1,2,New_Visitor,TRUE
1,38,0,0,29,986.833333,0.013793,0.035057,0,0,May,2,4,3,4,Returning_Visitor,FALSE
0,0,0,0,47,1580.833333,0,0.004255,3.663617,0.8,May,2,5,3,2,Returning_Visitor,FALSE
1,5,0,0,108,2367.4,0,0.003774,0,0,Dec,2,2,1,2,New_Visitor,TRUE
10,263.358333,0,0,69,3416.279167,0.012005,0.019057,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE
6,104,1,0,14,269.5,0,0.021569,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,12,146.133333,0.05,0.066667,0,0,Jul,2,2,1,1,Returning_Visitor,FALSE
1,30.5,1,285,2,296,0,0.06,0,0,Dec,2,2,1,8,New_Visitor,TRUE
0,0,0,0,1,0.5,0,0.066667,0,0,Dec,2,2,4,13,Returning_Visitor,FALSE
0,0,1,3.5,13,503,0,0.008333,0,0,May,3,2,4,2,Returning_Visitor,FALSE
0,0,0,0,4,54,0,0.066667,0,0,Dec,1,1,2,2,Returning_Visitor,TRUE
0,0,0,0,2,52,0,0.1,0,0,Feb,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,4,403,0.05,0.1,0,0,May,1,1,1,15,Returning_Visitor,TRUE
0,0,0,0,17,701.542424,0.013333,0.026667,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE
0,0,0,0,14,1131.208333,0,0.015385,94.194903,0,Nov,3,2,3,11,Returning_Visitor,TRUE
0,0,0,0,4,127,0,0.075,0,0,May,2,2,6,4,Returning_Visitor,FALSE
0,0,0,0,10,80.5,0.083333,0.092222,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE
3,125,1,70,29,705.4,0,0.015625,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,15,384,0,0.014286,0,0,Dec,3,2,1,2,New_Visitor,FALSE
0,0,0,0,100,2781.125,0.012,0.037667,0,0,Dec,2,6,3,1,Returning_Visitor,FALSE
2,58.5,0,0,28,968.666667,0.013793,0.024713,14.028639,0,Nov,2,5,1,3,Returning_Visitor,FALSE
8,161.668571,0,0,518,11976.72135,0.000038,0.003837,0,0,Oct,4,2,9,2,Returning_Visitor,FALSE
4,121.5,0,0,2,34,0,0.02381,0,0,Nov,2,2,9,8,New_Visitor,FALSE
2,182.4,0,0,27,1165.944762,0,0.007407,0,0,Nov,2,4,6,11,New_Visitor,TRUE
8,227.532692,3,292.684211,66,3025.521713,0.015995,0.025541,7.371683,0,Mar,3,2,3,6,Returning_Visitor,FALSE
0,0,0,0,3,0,0.2,0.2,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,3,65,0.111111,0.177778,0,0,May,3,2,2,1,Returning_Visitor,FALSE
1,0,1,37.4,23,1146.5,0.015385,0.023077,72.520769,0,May,2,4,1,4,Returning_Visitor,TRUE
3,283.666667,1,17,27,2154.72381,0.036782,0.04766,0,0,May,1,2,1,3,Returning_Visitor,TRUE
4,16.666667,0,0,68,2593.741667,0.002941,0.012843,0,0,Mar,2,2,4,8,Returning_Visitor,FALSE
4,38,3,909,23,542.333333,0,0.015306,25.413214,0.6,May,2,6,1,2,Returning_Visitor,FALSE
6,149.761905,3,267.25,120,3934.201024,0.002459,0.023646,8.788976,0,Nov,2,2,4,2,Returning_Visitor,TRUE
1,21,0,0,16,375.916667,0,0.007143,0,0,Dec,1,1,1,2,New_Visitor,FALSE
0,0,0,0,22,366.75,0.018182,0.040909,0,0,Nov,2,2,6,1,Returning_Visitor,FALSE
0,0,0,0,8,135.25,0,0.05,0,0,Nov,2,2,9,1,Returning_Visitor,FALSE
0,0,0,0,13,787.75,0.015385,0.046154,0,0,Nov,2,2,4,10,Returning_Visitor,FALSE
3,47,0,0,22,486.5,0,0.030667,0,0,May,3,2,3,11,Returning_Visitor,FALSE
4,190.5,3,575,30,2375.083333,0,0.011111,34.790136,0,Dec,2,2,3,2,New_Visitor,FALSE
1,45,0,0,22,2905.5,0.01,0.04,0,0,May,2,2,1,2,Returning_Visitor,TRUE
1,0,0,0,17,669.483333,0.038889,0.057407,0,0,Dec,3,2,2,1,Returning_Visitor,TRUE
3,135,0,0,25,2765.2,0.008,0.016889,0,0,May,2,2,2,1,Returning_Visitor,FALSE
2,143.8,1,0,6,90.75,0.022222,0.055556,0,0,May,3,2,8,3,Returning_Visitor,FALSE
0,0,3,114.8,22,583.093333,0,0.015942,2.749717,0,Sep,1,1,3,1,Returning_Visitor,FALSE
0,0,2,19.25,4,95,0,0.033333,0,0,Nov,2,2,4,2,Returning_Visitor,TRUE
8,294.5,3,231.7,24,1034.583333,0,0.015196,9.877647,0,May,2,4,3,3,Returning_Visitor,FALSE
0,0,0,0,74,2719.734091,0.008108,0.024324,0,0,Nov,2,2,5,1,Returning_Visitor,FALSE
3,109,0,0,6,131,0,0.028571,0,0,May,1,1,7,3,New_Visitor,FALSE
1,51,2,176,37,1420.733333,0,0.012613,102.353838,0,May,2,5,7,4,Returning_Visitor,TRUE
0,0,0,0,37,1669.559524,0.01619,0.051333,0,0,May,3,2,3,1,Returning_Visitor,FALSE
0,0,0,0,3,17,0.066667,0.133333,0,0,May,2,2,1,3,Returning_Visitor,FALSE
1,13,4,37.5,32,675.666667,0.005714,0.028571,0,0,Dec,2,4,1,10,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,10,3,1,Returning_Visitor,FALSE
0,0,0,0,1,43,0,0.1,0,0,May,3,2,8,2,Returning_Visitor,FALSE
0,0,0,0,17,391.866667,0,0.029412,0,1,May,2,2,1,1,Returning_Visitor,TRUE
5,82,1,137.5,118,2595.095833,0.001681,0.012372,38.748336,0,Nov,2,2,1,1,Returning_Visitor,FALSE
2,95,0,0,20,1031.083333,0,0.021053,68.20038,0,Dec,2,2,1,10,Returning_Visitor,FALSE
1,122,0,0,71,1096.876822,0,0.003014,0,0,Nov,3,2,1,6,Returning_Visitor,FALSE
1,26,1,0,55,872.4,0.003509,0.017544,0,0,Mar,2,5,1,1,Returning_Visitor,TRUE
0,0,0,0,20,927.45,0.011111,0.027249,8.000741,0,Mar,1,1,3,1,Returning_Visitor,FALSE
3,52.533333,0,0,16,2059.3,0,0.027778,26.188523,0,Jul,5,11,1,1,Returning_Visitor,FALSE
2,256.5,0,0,10,117.25,0.110714,0.130952,0,0,Nov,2,2,7,11,Returning_Visitor,TRUE
0,0,0,0,23,338.583333,0,0.008696,0,0,Nov,3,2,1,10,Returning_Visitor,FALSE
0,0,0,0,3,69,0,0.066667,0,0,Mar,2,2,2,6,Returning_Visitor,FALSE
10,392,2,193.166667,106,3711.605357,0.001754,0.012573,0.85051,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,55,1023.506667,0,0.009091,45.711463,0,Aug,2,2,1,4,Returning_Visitor,FALSE
0,0,0,0,48,3644.752381,0,0.016667,18.209957,0,Mar,2,2,7,2,Returning_Visitor,FALSE
2,124.4,2,7,7,294.6,0,0.02,0,0,June,3,2,6,11,New_Visitor,FALSE
0,0,0,0,49,1571.12381,0.004255,0.010638,0,0,Jul,2,2,8,4,New_Visitor,TRUE
0,0,0,0,11,887,0.054545,0.09697,0,0,Nov,2,5,3,1,Returning_Visitor,FALSE
7,105.75,0,0,124,3394.130159,0.001587,0.012919,5.921482,0,May,2,2,3,11,Returning_Visitor,TRUE
2,109,5,125,1,34,0,0.009524,0,0,May,3,2,1,4,Returning_Visitor,FALSE
0,0,0,0,55,872.591667,0,0.001212,0,0,Aug,2,4,1,4,New_Visitor,TRUE
0,0,0,0,11,304,0,0.018182,0,0,May,2,2,3,4,Returning_Visitor,FALSE
3,51.5,0,0,21,1623.5,0,0.005,49.3886,0.6,May,2,4,2,3,New_Visitor,FALSE
0,0,0,0,5,67,0.12,0.14,0,0.6,May,1,1,6,3,Returning_Visitor,FALSE
0,0,0,0,0,0,0.2,0.2,0,0,May,2,2,8,3,Returning_Visitor,FALSE
6,79.25,0,0,13,150.166667,0,0.012632,0,0,Dec,1,1,1,3,New_Visitor,FALSE
0,0,0,0,10,851.166667,0,0.022222,0,0,Dec,2,2,2,1,Returning_Visitor,FALSE
0,0,0,0,11,225.5,0.018182,0.054545,0,0,Nov,2,5,4,11,Returning_Visitor,FALSE
1,0,0,0,1,17.2,0.05,0.15,0,0,Aug,2,2,1,5,Returning_Visitor,FALSE
0,0,0,0,9,553,0,0.025,53.988,0,May,1,1,1,4,New_Visitor,FALSE
4,75.75,0,0,71,3534.298611,0.008904,0.023832,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,12,207,0,0.036667,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,2,37,0,0.1,0,0.2,May,2,2,6,3,Returning_Visitor,FALSE
5,75.166667,0,0,12,115.166667,0.028571,0.042857,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE
5,66.9,0,0,12,86.633333,0,0.025,42.935951,0,Oct,4,1,1,7,Returning_Visitor,TRUE
7,222.816667,1,0,22,1032.75,0,0.019231,16.981178,0,Nov,2,2,2,10,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,6,3,Returning_Visitor,FALSE
1,114,1,173,36,2542.333333,0.042593,0.059815,33.440556,0,May,2,2,7,1,Returning_Visitor,TRUE
0,0,3,60.5,74,3105.365207,0.015789,0.022262,0,0,Nov,1,2,5,2,Returning_Visitor,FALSE
0,0,0,0,6,467,0,0.016667,0,0.4,Feb,1,1,3,3,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,3,161,0,0.066667,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
3,474.666667,1,30.5,86,1789.954762,0.002299,0.012427,5.523782,0,Dec,2,6,1,2,Returning_Visitor,FALSE
0,0,0,0,20,606,0,0.011111,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE
1,118.8,0,0,8,259.2,0,0.007407,0,0,Sep,2,2,4,2,New_Visitor,FALSE
0,0,1,132,8,445,0,0.014286,0,0,Mar,3,2,4,14,Returning_Visitor,TRUE
3,59.2,0,0,9,1261.7,0.016667,0.05,0,0,Aug,2,5,1,5,Returning_Visitor,FALSE
0,0,0,0,4,87.875,0,0.026667,0,0,Nov,1,1,4,10,Returning_Visitor,TRUE
1,29.5,0,0,50,1831.903509,0,0.010333,52.034633,0,Dec,2,4,3,8,Returning_Visitor,FALSE
9,867.922619,0,0,137,3909.36829,0,0.005056,9.930187,0,Mar,2,2,6,2,Returning_Visitor,FALSE
0,0,0,0,2,17,0,0.1,0,0.4,May,4,1,4,3,Returning_Visitor,FALSE
15,161.764411,7,227.25,104,6254.420122,0.028065,0.036927,3.43121,0,May,3,2,1,2,Returning_Visitor,TRUE
1,10,0,0,23,660.816667,0,0.025,0,0,Mar,2,4,1,3,Returning_Visitor,TRUE
0,0,0,0,6,28,0.066667,0.133333,0,0.8,May,2,2,7,6,Returning_Visitor,FALSE
1,66.4,0,0,22,641.480952,0,0.004762,0,0,Oct,3,2,4,6,New_Visitor,FALSE
2,20,0,0,21,2008.833333,0,0.022857,0,0.6,May,4,1,1,2,Returning_Visitor,FALSE
8,185,0,0,12,368.9,0.00625,0.02375,0,0,Oct,3,2,1,13,Returning_Visitor,TRUE
4,22.5,0,0,15,362.633333,0.028571,0.039286,0,0,Dec,3,2,2,3,Returning_Visitor,FALSE
8,125.166667,0,0,27,1802.25,0.006061,0.011774,0,0,Mar,3,2,1,8,Returning_Visitor,TRUE
4,76.6,7,89.533333,87,4131.156044,0.006593,0.037081,0,0,Sep,2,2,1,3,Returning_Visitor,FALSE
1,11,3,47.75,25,1925.979167,0.023077,0.056026,0,0,Dec,2,2,7,2,Returning_Visitor,FALSE
0,0,0,0,8,181,0.025,0.070833,0,0,Nov,2,2,4,13,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,10,3,4,Returning_Visitor,TRUE
0,0,0,0,3,137,0,0.1,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,25,629.5,0,0.014476,0,0,May,2,2,1,13,Returning_Visitor,FALSE
6,240.9,2,201.4,237,9437.769068,0.010204,0.030381,1.453831,0,June,2,4,3,1,Returning_Visitor,FALSE
4,33,0,0,35,702.916667,0,0.005429,0,0,Dec,4,1,1,2,New_Visitor,FALSE
2,21.25,0,0,15,305.208333,0,0.010784,0,0,Nov,2,4,7,2,Returning_Visitor,FALSE
0,0,0,0,5,1620,0.14,0.166667,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
3,108.5,0,0,2,74.666667,0,0.016667,0,0.8,May,3,2,3,2,Returning_Visitor,FALSE
0,0,0,0,56,4377.983333,0.004286,0.022296,0,0.8,May,4,1,1,4,Returning_Visitor,FALSE
2,118,0,0,4,42,0,0.066667,0,0,Mar,1,2,7,3,Returning_Visitor,FALSE
6,89,3,12,75,5378.045851,0.020133,0.04644,4.374401,0.2,May,2,2,8,3,Returning_Visitor,FALSE
2,386,1,25,31,2725,0.010909,0.017483,0,0,May,2,6,2,5,Returning_Visitor,TRUE
0,0,0,0,39,1262.651515,0.005128,0.007265,0,0,Nov,3,2,2,10,Returning_Visitor,FALSE
0,0,0,0,3,34,0,0.066667,0,0,May,1,1,6,3,Returning_Visitor,FALSE
8,57.833333,1,3,115,8388.316083,0.012525,0.029541,0,0.8,May,3,2,2,6,Returning_Visitor,FALSE
0,0,0,0,15,469.868182,0,0.014286,0,0,Nov,2,2,8,2,New_Visitor,FALSE
1,62,1,172,58,1341.261111,0.004598,0.009828,0,0,May,3,2,4,4,Returning_Visitor,FALSE
0,0,0,0,125,7453.766667,0.001626,0.013132,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE
5,73.5,1,55,41,1705.041667,0.004545,0.023983,7.25975,0,May,2,4,2,2,Returning_Visitor,FALSE
0,0,0,0,2,1787.5,0.1,0.15,0,0,Nov,3,2,3,13,Returning_Visitor,FALSE
9,188.56383,0,0,199,7750.537279,0.007911,0.021772,3.012182,0,Nov,3,2,4,13,Returning_Visitor,FALSE
12,194.036232,3,61.5,36,625.308112,0.011628,0.032462,0,0,May,3,2,1,1,Returning_Visitor,FALSE
3,66.4,0,0,16,516.478571,0.022222,0.035556,0,0,Sep,3,2,3,5,Returning_Visitor,FALSE
1,11.5,0,0,22,683.052489,0.02,0.051269,0,0.6,May,3,3,5,3,Returning_Visitor,FALSE
5,158,0,0,56,2220.871465,0.00339,0.006328,10.245983,0,May,2,2,2,2,Returning_Visitor,FALSE
11,771.928571,2,214.166667,39,1022.474026,0.000833,0.012361,52.05165,0,May,3,2,1,2,Returning_Visitor,FALSE
0,0,0,0,18,217,0.005556,0.031481,0,0.8,May,1,1,1,1,Returning_Visitor,FALSE
0,0,0,0,2,11,0,0.1,0,0,Jul,2,2,1,1,Returning_Visitor,TRUE
0,0,0,0,20,600.396667,0.023333,0.04,0,0,Aug,3,2,2,13,Returning_Visitor,TRUE
10,183.75,1,15,70,2860.5,0.009877,0.025309,8.488519,0,May,4,1,4,3,Returning_Visitor,TRUE
0,0,0,0,5,236,0,0.04,0,0,Mar,1,1,6,1,Returning_Visitor,FALSE
4,135.4,0,0,2,46.8,0,0.0375,0,0,Sep,1,1,5,2,Returning_Visitor,FALSE
6,81.12,0,0,26,2134.103333,0,0.014583,13.383538,0,Jul,2,2,1,6,Returning_Visitor,FALSE
3,41.3,0,0,4,55.9,0,0.014286,0,0,June,3,2,8,2,New_Visitor,FALSE
2,229.5,2,29.75,8,212.75,0,0.025,0,0,Dec,3,2,3,2,New_Visitor,FALSE
4,96.25,0,0,67,3763.000758,0,0.003077,15.8484,0,Nov,2,4,9,3,Other,FALSE
3,31.1,0,0,11,975.289394,0,0.062415,0,0,Nov,4,5,1,8,Returning_Visitor,FALSE
0,0,0,0,52,2004.708333,0,0.019338,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE
0,0,0,0,31,1350.5,0.006452,0.016129,0,0,Mar,2,5,2,2,Returning_Visitor,FALSE
1,12.1,5,493,50,1572.486399,0,0.01994,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
2,133.5,0,0,4,454.333333,0,0.025,0,0,Nov,3,2,1,3,New_Visitor,FALSE
3,117.85,0,0,9,492.9,0,0.028571,29.462088,0,Aug,4,1,1,1,Returning_Visitor,FALSE
0,0,0,0,7,70,0,0.028571,0,0,May,2,2,1,2,Returning_Visitor,FALSE
3,119,0,0,41,1282.5,0,0.007143,0,0,Mar,2,6,2,2,New_Visitor,FALSE
0,0,0,0,25,334.383333,0,0.008333,0,0,Sep,2,2,3,4,Returning_Visitor,FALSE
9,185.75,0,0,40,2128.416667,0.004762,0.019048,0,0,Nov,2,2,3,3,Returning_Visitor,TRUE
0,0,0,0,2,9,0,0.05,0,0,Dec,3,2,3,10,New_Visitor,FALSE
0,0,0,0,10,640.875,0,0.011111,18.854458,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,31,641.655892,0,0.005376,60.044729,0,Sep,1,1,4,2,New_Visitor,FALSE
2,125.5,0,0,6,162.75,0,0.025,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE
1,24,1,239,11,839.5,0.016667,0.05,0,0,Mar,1,1,4,2,Returning_Visitor,FALSE
6,262.25,3,298,49,2302.021242,0.000309,0.026592,43.361637,0,Mar,1,1,1,2,Returning_Visitor,FALSE
2,22,0,0,25,436.5,0.008,0.024,0,0.2,Feb,2,4,1,1,Returning_Visitor,FALSE
0,0,0,0,11,2028.5,0,0.036364,0,0,May,2,2,1,4,Returning_Visitor,FALSE
0,0,0,0,1,8,0,0,0,0,Sep,2,2,2,1,Returning_Visitor,FALSE
3,69.6,0,0,9,199.133333,0,0.006061,0,0,Jul,1,1,1,2,New_Visitor,FALSE
0,0,0,0,7,126,0.028571,0.057143,0,0,Mar,2,5,2,10,Returning_Visitor,FALSE
6,69.125,2,13,227,6854.604365,0.005702,0.020961,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,12,404,0,0.033333,0,0,May,2,4,6,1,Returning_Visitor,FALSE
0,0,2,686,11,288.125,0.030769,0.066667,0,0,Dec,4,1,3,3,Returning_Visitor,FALSE
5,175.230769,0,0,20,2224.85,0.004348,0.023913,0,0,Mar,4,2,8,1,Returning_Visitor,FALSE
13,249.391667,1,103,71,2582.699717,0,0.013854,6.733745,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,10,444.5,0,0.02,13.939409,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,1,0,124,4093.430519,0.005816,0.0435,0,0,May,2,2,8,13,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,7,1,Returning_Visitor,FALSE
2,115,0,0,97,1940.293452,0.017173,0.032369,0,0,Nov,1,1,3,10,Returning_Visitor,TRUE
6,62.5,0,0,60,3222.75873,0.014368,0.016602,0,0.6,May,3,2,2,4,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
8,228.5,0,0,5,64.5,0,0.028571,0,0,May,1,2,3,5,New_Visitor,TRUE
4,66.76,0,0,10,267.9,0,0.002778,0,0,Aug,2,2,7,2,New_Visitor,FALSE
0,0,0,0,3,55,0.044444,0.111111,0,0,May,3,5,1,3,Returning_Visitor,FALSE
0,0,0,0,60,3386,0.025333,0.063889,0,0.8,May,2,2,1,6,Returning_Visitor,FALSE
1,149.5,0,0,32,1562.333333,0.03871,0.062581,7.636645,0.2,May,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,3,3,Returning_Visitor,FALSE
0,0,0,0,5,115.625,0.04,0.088,0,0,Nov,2,2,3,3,Returning_Visitor,FALSE
0,0,0,0,3,11,0.033333,0.166667,0,0.6,May,2,4,1,6,Returning_Visitor,FALSE
0,0,0,0,7,93.666667,0.028571,0.04,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE
6,88,0,0,17,538.966667,0,0.02193,0,0,May,2,2,5,4,Returning_Visitor,FALSE
5,426.7,1,200,72,4140.333766,0.001316,0.024598,0,0,Nov,3,2,4,2,Returning_Visitor,FALSE
0,0,0,0,12,1484,0,0.016667,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE
5,83,0,0,5,29.5,0.044444,0.059259,0,0,Dec,1,1,4,2,Returning_Visitor,TRUE
5,231.75,0,0,30,805.783333,0,0.020313,0,0,Dec,2,2,4,2,Returning_Visitor,FALSE
3,107,0,0,45,2502.966667,0,0.008511,9.702113,0,Mar,2,4,1,2,New_Visitor,TRUE
0,0,0,0,9,159,0,0.022222,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE
0,0,0,0,21,1146.333333,0,0.012963,0,0.8,Feb,3,2,1,3,Returning_Visitor,FALSE
0,0,0,0,5,0,0.2,0.2,0,0,May,3,2,6,13,Returning_Visitor,FALSE
1,27.5,0,0,20,922.708333,0,0.009524,103.14029,0,Dec,2,2,6,2,New_Visitor,FALSE
0,0,0,0,27,892.967949,0.014815,0.022751,0,0,Dec,2,2,3,2,Returning_Visitor,TRUE
1,0,2,57.5,63,1980.238095,0,0.015025,0,0,Nov,3,2,1,2,New_Visitor,TRUE
1,111,0,0,13,274.583333,0,0.016667,0,0,Nov,1,1,1,2,New_Visitor,FALSE
6,111,0,0,12,202.25,0.025,0.029167,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE
3,20.166667,0,0,87,2467.256349,0.000189,0.019569,11.680315,0,Dec,4,2,1,2,Returning_Visitor,FALSE
3,39.875,1,414.5,88,4937.639583,0.002174,0.005857,25.572429,0,Nov,2,1,1,2,Returning_Visitor,FALSE
0,0,0,0,21,399.85119,0,0.023934,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE
2,14,2,189,134,6732.124414,0.008019,0.02503,0,0,Nov,1,8,3,11,Returning_Visitor,FALSE
0,0,1,77,58,3757.75,0.015819,0.038418,0,0,Nov,2,5,1,1,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,7,3,Returning_Visitor,FALSE
0,0,0,0,14,1225,0.015385,0.015385,0,0,May,1,1,3,2,New_Visitor,FALSE
