@relation 'output-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V-weka.filters.unsupervised.attribute.Remove-R1-3,5,8-9,15-19-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S100'

@attribute Rainfall numeric
@attribute Sunshine numeric
@attribute WindGustSpeed numeric
@attribute Humidity9am numeric
@attribute Humidity3pm numeric
@attribute Pressure9am numeric
@attribute Cloud9am numeric
@attribute Cloud3pm numeric
@attribute RainTomorrow {No,Yes}

@data
27.4,4.9,35,83,72,1008.1,7,7,Yes
33,2.3,74,84,87,1002.8,4,8,Yes
0.2,10.5,57,53,73,1017.2,3,4,Yes
0,9.2,28,63,46,1020.3,2,3,Yes
0,10.9,76,25,13,1008.8,3,6,Yes
0.2,9.7,72,40,27,1008.6,2,5,Yes
0,0.5,19,83,94,1020.4,8,8,Yes
1.2,7.5,50,83,67,1017.2,7,4,Yes
0.8,0.1,35,95,92,1022.2,8,8,Yes
9.8,0.5,43,78,76,1014,8,7,Yes
11.2,2.5,28,92,76,1028.9,6,7,Yes
13,2.1,57,94,50,1014.1,8,7,Yes
3.2,7,24,83,64,1027.4,1,3,Yes
0,2.4,76,30,20,1005.3,7,7,Yes
0,10.6,63,68,64,1021.7,2,4,Yes
2.2,7,20,75,80,1014.6,7,5,Yes
0,9.4,43,59,56,1015.8,2,3,Yes
0,8.7,46,24,13,1013.2,1,7,Yes
3.6,7.7,37,67,70,1013.1,3,3,Yes
6.8,3.5,59,81,83,1013.3,7,6,Yes
0.2,6.1,59,59,73,1001.9,8,8,Yes
1.4,0.1,39,91,94,1014,7,8,Yes
0,10,22,68,54,1017.9,1,1,Yes
7.2,2.1,54,85,80,1013.2,8,5,Yes
0,6.5,56,82,45,1012.2,2,6,Yes
0.2,0,35,73,97,1023.3,7,8,Yes
2.2,0,26,100,82,1022.8,8,8,Yes
0,6.8,31,78,45,1019.1,6,4,Yes
0.8,0.9,28,78,85,1007.3,7,7,Yes
2.4,0,35,90,97,1024.8,8,8,Yes
1,5,44,76,73,1009.5,7,6,Yes
1.2,3.1,33,92,79,1022,8,8,Yes
16.4,1.9,63,99,99,1017.1,8,8,Yes
0,10,28,53,46,1016.3,2,3,Yes
2.8,9.8,74,62,42,1006.8,7,6,Yes
9.2,7.5,50,71,57,1014.9,5,5,Yes
0,1.2,28,74,70,1011.4,5,7,Yes
0.4,9.1,31,70,38,1022.9,1,1,Yes
1,4.4,37,90,71,1026.8,5,7,Yes
2.2,3.5,52,87,56,1011.7,7,7,Yes
0,7.3,89,61,43,1000.8,1,7,Yes
0,4,37,73,49,1019.8,7,5,Yes
0,9.5,28,84,56,1018.6,2,3,Yes
0,0.1,30,81,81,1015.4,7,7,Yes
0.6,5.3,33,55,70,1030.3,8,8,Yes
0,8.3,59,36,60,1005.5,6,7,Yes
24.4,0,31,95,92,1019.3,8,8,Yes
3.6,8.3,59,84,56,1019.6,7,6,Yes
4,6.1,52,72,85,1008.1,7,7,Yes
5.8,5.5,39,67,87,1011.5,6,7,Yes
0,5,41,80,68,1006.8,8,7,Yes
2,0.7,39,78,51,1038.1,7,7,Yes
8.2,2,41,94,61,1016.2,7,7,Yes
4.6,9.5,41,61,67,1008.6,7,6,Yes
0.8,7.9,37,58,38,1025.2,6,4,Yes
12,0,56,91,95,1011.5,7,8,Yes
0.4,2.2,39,96,88,1027,7,8,Yes
1,9.1,28,70,56,1005.8,6,7,Yes
2.4,0,44,86,68,1022.7,8,7,Yes
0,9.8,52,64,64,1012.8,6,5,Yes
0.2,0,22,96,80,1011.4,7,6,Yes
21.6,0.6,57,90,94,1012.6,8,8,Yes
2,0.1,26,86,82,1016.1,7,7,Yes
0,2.9,33,80,74,1015.1,7,8,Yes
1.2,3.8,48,91,75,1011.2,7,7,Yes
0,2.9,44,76,66,1021.6,7,7,Yes
1.6,2.5,30,88,70,1011.7,7,7,Yes
44.4,0.2,43,90,75,1016.5,7,7,Yes
2,0.1,26,95,92,1016.3,8,8,Yes
0,1.7,41,69,94,1005.1,7,8,Yes
11.2,8.4,28,92,52,1020.2,4,4,Yes
0,4.1,44,58,42,1014.4,3,7,Yes
0,8.5,46,74,68,1015.3,2,2,Yes
0.8,7,39,75,64,1009.6,3,7,Yes
0.8,5.8,28,78,78,1011.6,6,6,Yes
8.6,0,30,99,90,1010.2,8,8,Yes
0.8,8.3,41,77,74,1010.6,7,2,Yes
0,8.3,28,83,77,1016.8,5,7,Yes
10.4,4.9,61,64,77,1001.5,7,7,Yes
8.2,4,41,92,76,1010.6,7,7,Yes
6.6,5.1,41,70,50,1020,6,5,Yes
0,7,46,55,63,1006,1,7,Yes
0.2,4.4,48,78,49,1022.3,5,5,Yes
0.2,2.2,30,67,74,1030.9,7,7,Yes
2,2,72,81,65,1024.8,7,7,Yes
3.8,5.9,26,75,70,1009.6,7,7,Yes
0.2,7,37,62,34,1015.1,7,7,Yes
6.8,7.4,80,85,37,1009,5,2,Yes
0.6,2.7,41,67,63,1031.8,7,7,Yes
7.4,0,63,91,90,1012.8,8,8,Yes
6.4,6.4,31,71,36,1012.6,6,7,Yes
0,2,52,73,71,1013.5,5,8,Yes
0,3.1,59,58,37,1015.3,7,8,Yes
0,6,43,73,41,1019.6,6,6,Yes
0.2,1.9,28,87,87,1018.9,6,7,Yes
14,4.3,41,88,81,1015.7,7,3,Yes
0,5.8,56,65,37,1017.4,7,6,Yes
1,3.2,24,81,80,1012.9,7,7,Yes
1.8,1.8,35,85,89,994.4,7,8,Yes
46.8,1,76,86,61,992.9,7,7,Yes
10.2,5.8,61,87,80,1015.2,6,6,Yes
0,3,48,72,70,999.3,7,7,Yes
1,8.3,59,89,26,1008.9,8,7,Yes
0,10.7,31,71,60,1010.3,1,4,Yes
0,1.8,94,30,57,1004.4,7,7,Yes
19.6,4.1,37,80,75,1017.3,6,6,Yes
0,3.8,48,53,79,1003.6,2,8,Yes
0.2,9.7,70,71,68,1012.3,1,7,Yes
0,6.1,35,67,45,1012,7,7,Yes
0.6,6.3,56,55,47,1016.8,1,6,Yes
11.6,8.5,59,71,59,1008.4,2,6,Yes
0.2,8,35,87,60,1012.1,7,6,Yes
0,10.4,54,80,49,1026.3,5,5,Yes
0,2.7,122,48,27,1006.5,8,7,Yes
0,2.8,59,72,71,1014.4,6,5,Yes
0.6,1.3,33,46,52,1035.3,7,7,Yes
0,8.1,33,67,49,1013,1,7,Yes
0.2,9,37,81,47,1013.8,7,3,Yes
0,7.5,65,80,73,1002.7,4,5,Yes
0.6,2.3,50,64,77,1019.3,7,7,Yes
7.2,2.2,37,95,74,1017.1,7,5,Yes
0,11.1,33,57,41,1011.4,6,4,Yes
0,3.6,33,76,54,1013.5,8,7,Yes
39.2,0,44,92,91,1008.1,8,8,Yes
3.6,2.8,56,81,80,1023.5,7,7,Yes
8.2,4.5,63,71,71,1013.1,7,6,Yes
0,8.3,39,64,55,1014.3,4,2,Yes
5.2,5.1,28,84,64,1026.5,7,7,Yes
0,5.3,31,57,64,1024.2,3,7,Yes
0.8,0,28,88,71,1029.1,8,8,Yes
8.2,6.8,39,89,65,1019.7,5,2,Yes
5,2,50,88,80,1004.6,7,6,Yes
0,0.7,63,35,86,1009.3,7,8,Yes
0,9.7,35,83,82,1015.4,5,7,Yes
2.8,9.1,48,79,74,1009.6,5,7,Yes
0,1.5,39,71,70,1009.9,7,7,Yes
0,0.2,39,59,64,1004.7,7,7,Yes
13.8,1.4,50,99,87,1017,7,8,Yes
0,3.9,30,88,65,1018.8,7,7,Yes
0,1.2,52,83,93,1013.9,4,8,Yes
0.8,0.1,98,79,70,993,8,8,Yes
0,6.5,39,70,58,1017.9,5,6,Yes
0,9.7,30,47,23,1024.7,0,1,Yes
31.2,0.6,54,91,85,1003.3,8,7,Yes
6.2,4,48,77,74,1015.4,2,6,Yes
39.6,6.1,48,82,68,1007.3,7,7,Yes
5.4,9.6,69,66,65,1016.4,1,4,Yes
15.4,7.2,46,69,49,1012.6,4,2,Yes
0.2,7.9,54,76,54,1020,3,7,Yes
0,3.2,83,71,62,1018.8,7,7,Yes
0,7.2,28,60,65,1023.7,2,6,Yes
1.4,0.5,30,73,57,1020.6,8,8,Yes
0,7.3,22,58,64,1021.7,2,6,Yes
0,2.5,59,18,17,1008,7,7,Yes
21.6,0,46,85,91,1008.6,7,7,Yes
0,0,50,79,92,1010.3,8,8,Yes
11.4,1.2,35,91,87,1023,8,7,Yes
2,0,31,94,92,1031.1,7,7,Yes
9.2,5.4,48,76,76,1018.6,7,8,Yes
2.6,0.3,26,89,94,1031.9,6,6,Yes
0.8,5.9,59,65,44,1009.8,2,7,Yes
0.4,3.4,57,53,49,1006.9,8,3,Yes
4,1.1,28,89,77,1023.9,7,7,Yes
0.2,5.6,44,91,57,1018.4,8,8,Yes
15,2.1,67,96,84,1011.9,8,6,Yes
0,0.1,48,75,82,1013.2,7,7,Yes
1.5,3.2,44,97,85,1015,8,7,Yes
16.6,5.3,52,71,91,1007.1,7,7,Yes
1,0.4,76,66,45,1000.7,8,7,Yes
17.6,0,52,96,91,1016.1,8,8,Yes
9.2,0,24,95,95,1020.8,8,8,Yes
0.8,2.1,30,71,82,1010.9,7,7,Yes
0,8.1,35,71,71,1022.3,5,5,Yes
0,10.7,37,52,48,1015.6,3,1,Yes
30,0,59,90,83,1017.8,8,8,Yes
21.8,2.1,80,96,61,1012.8,8,6,Yes
0,7.8,41,64,68,1017.3,2,6,Yes
0,0,56,46,85,1013.2,8,8,Yes
2.2,2.5,52,87,60,1017.6,7,6,Yes
0.2,11.4,70,43,35,1006.7,2,5,Yes
0,8.2,20,93,73,1024.5,2,6,Yes
13.2,8.3,70,80,57,1009.1,2,6,Yes
2.4,0.2,46,85,85,1017.1,7,7,Yes
2.6,5,46,57,64,1009.4,7,7,Yes
20.2,2.6,33,91,84,1027.7,7,6,Yes
4.2,2.1,76,83,85,1005.9,7,7,Yes
0,10.4,33,78,65,1011.1,5,5,Yes
4,6.6,33,76,66,1006,7,7,Yes
0,5.8,46,65,51,1004.4,2,8,Yes
18.4,5.2,72,78,75,1005.1,5,5,Yes
31,0.2,50,92,87,1021,7,7,Yes
12.4,8.2,98,83,69,1014.1,5,4,Yes
0,12.3,31,50,54,1013.1,1,4,Yes
0,3.8,35,81,84,1011.5,7,7,Yes
0,0,59,74,76,1017.6,8,8,Yes
1.2,8.7,28,77,62,1020,6,3,Yes
1.2,6.8,56,54,82,1020.6,3,7,Yes
0,7,57,61,30,1008.1,7,6,Yes
0,5.9,44,58,64,1013.6,1,7,Yes
0,1.7,85,94,91,1009.3,6,8,Yes
0.8,0.2,52,85,71,1007.1,8,8,Yes
0.4,3.2,52,81,74,1022.1,7,7,Yes
1.8,1.6,59,96,72,1002.1,8,5,Yes
0,0,50,77,76,1016,7,8,Yes
0,6.1,69,49,76,1005,3,7,Yes
0,4.9,48,82,86,1016.2,7,6,Yes
16.4,0.8,37,82,66,1005.9,7,7,Yes
0,8.3,39,59,60,1016.5,6,2,Yes
8.8,6.1,37,82,70,1024.3,5,4,Yes
4,1.7,50,98,84,1014.2,8,8,Yes
9.6,0,72,97,91,1005.3,8,8,Yes
48.4,1.5,56,69,67,1008.8,7,7,Yes
11.4,4.9,28,97,68,1019.8,6,7,Yes
4,4.9,85,88,63,998.7,7,4,Yes
0,5.3,33,78,63,1010.2,7,5,Yes
8.2,1.4,24,86,82,1015,8,7,Yes
0,1.2,54,70,93,1010.7,6,8,Yes
24.8,1.1,43,88,92,1004.7,7,7,Yes
0.2,3.9,44,63,70,1008.7,7,7,Yes
0,3.2,46,63,62,1009.3,7,7,Yes
6,5.9,56,90,78,1023.2,7,6,Yes
0.4,3.8,65,94,87,1014.5,5,7,Yes
7.8,7.3,35,77,44,1008,7,3,Yes
0,5.7,41,70,60,1013.7,7,7,Yes
0,8,37,64,56,1017.9,1,7,Yes
0,5.6,33,87,61,1012.6,8,4,Yes
0.8,0,46,84,79,1015.3,8,7,Yes
4.6,5.2,52,73,91,1007.4,4,7,Yes
1.8,0.5,22,82,61,1026.2,8,8,Yes
3.6,9.5,80,40,32,1010,1,6,Yes
0,7.7,80,68,43,1003.8,4,5,Yes
3.2,6.7,57,68,62,1011.7,4,4,Yes
0,8.5,41,71,54,1009.9,6,7,Yes
17.6,0,63,94,79,1007.8,8,8,Yes
17.6,6.3,35,84,95,1010.8,7,8,Yes
0,1.9,37,61,74,1011.2,8,8,Yes
7.8,8.1,39,65,39,1011.2,1,5,Yes
13.2,3,50,84,68,1013.4,5,6,Yes
0,0.3,69,30,28,1006.4,7,7,Yes
1.4,7.7,69,63,45,1011.1,5,7,Yes
0,8,43,71,77,1014.3,4,7,Yes
0,0.5,63,61,85,1008.8,7,8,Yes
31.2,0,37,90,89,1008.2,8,8,Yes
13.2,6.6,61,90,57,1005.2,7,5,Yes
28,0,52,93,92,1017.3,8,8,Yes
0,9.1,44,61,51,1012.4,7,5,Yes
0,11.6,59,54,62,1012.9,1,1,Yes
0,3.1,59,63,70,1021.6,7,4,Yes
0.2,0.1,50,91,85,1015.6,8,7,Yes
0,9.6,57,58,55,1022.3,3,3,Yes
20.8,0,50,83,82,1005.3,7,8,Yes
11.2,0,61,86,79,1015.5,7,8,Yes
3.8,8.5,48,69,44,1019,6,7,Yes
0,4,59,61,59,1015.1,6,7,Yes
0.8,3,39,70,64,1003.8,7,7,Yes
7.2,2.8,41,90,70,1021.5,7,6,Yes
0,0.2,76,68,67,1021.4,7,7,Yes
9.8,0.7,65,92,85,1005.5,7,7,Yes
2.2,1,19,96,80,1024.2,7,7,Yes
0,5.8,52,54,48,1013.7,5,4,Yes
43.4,6.7,65,93,34,1008.3,8,4,Yes
22.4,0,39,92,91,1010.1,8,8,Yes
5.8,7.5,54,79,47,1011.1,5,5,Yes
0,0,61,75,78,1018.2,8,8,Yes
18.8,0.1,33,81,88,1010.9,8,7,Yes
3.4,3.9,70,70,55,1000.9,7,7,Yes
0.4,0,44,93,97,1006.9,8,8,Yes
0,6.4,39,11,6,1011.4,3,7,Yes
0,8.6,52,60,50,1017.3,2,3,Yes
5.2,0,63,99,100,1007.7,8,8,Yes
4.6,2.5,37,94,86,1022.3,8,8,Yes
1.4,5.2,28,100,68,1024.4,6,6,Yes
7.2,4,67,96,61,1022.3,5,6,Yes
0.2,0.6,41,80,61,1018.6,7,7,Yes
2.2,0,52,91,85,1002.7,8,8,Yes
19,0.6,50,86,93,1017.7,8,8,Yes
4.6,7.3,46,88,76,1021.7,7,7,Yes
3.4,6.3,43,99,65,1010.7,7,5,Yes
2.2,2.9,78,74,61,1009.2,7,7,Yes
0,4.3,22,71,54,1019.2,7,5,Yes
0.8,2.5,61,80,68,996.1,5,7,Yes
9,8.5,43,78,62,1007.2,2,6,Yes
0,1.6,43,62,66,1016.2,7,7,Yes
0,8.9,52,61,60,1021.9,6,4,Yes
0.6,5.8,37,73,81,1008.4,4,7,Yes
0.6,3,37,78,50,1015.7,5,7,Yes
0,4.4,63,63,62,1011.1,7,6,Yes
0.2,0,39,88,100,1007.3,8,8,Yes
4.2,5.7,67,65,56,1012.5,6,7,Yes
0,0.5,46,71,50,1014.7,7,7,Yes
36.8,2.9,80,91,77,1007.2,7,7,Yes
27.8,4.6,31,97,59,1013.8,7,4,Yes
3.6,1,46,90,71,1013.9,8,8,Yes
0.8,2.5,52,58,100,1011.1,7,7,Yes
0.8,6.2,46,94,53,1020.4,8,7,Yes
0.2,0.9,39,93,94,1016.7,8,8,Yes
11,0,44,94,95,1021.4,8,8,Yes
3.6,6.2,41,90,59,1014.4,0,7,Yes
3,3.6,78,62,44,1012,7,7,Yes
0,4.6,63,39,76,1007.3,7,7,Yes
1.2,5.3,65,90,72,1008.5,6,3,Yes
0,0.1,70,47,59,1013.4,7,8,Yes
0,5.8,37,79,50,1020.6,6,6,Yes
7.2,6,72,64,80,1002.5,7,7,Yes
2,4.9,37,92,76,1013.2,8,7,Yes
0,0.1,44,65,62,1021.6,7,7,Yes
0,9.3,59,57,36,1014.3,1,1,Yes
46.2,0.3,56,99,94,1016.1,8,8,Yes
3.2,6.1,80,90,29,996.7,8,6,Yes
17.4,8.6,43,79,72,1002.1,5,7,Yes
0,11.3,44,57,30,1016.6,7,7,Yes
0,1.6,56,47,22,1006.2,7,7,Yes
9.4,2.3,46,86,75,1012.3,7,7,Yes
0,4.9,46,58,65,1008.3,7,8,Yes
1.2,5.5,69,62,50,1007.4,1,5,Yes
2,0,20,88,95,1009.6,7,8,Yes
0.8,10.1,24,68,76,1009.7,7,6,Yes
0,0.5,39,55,83,1009.4,7,7,Yes
0,0,44,65,87,1010.2,7,8,Yes
4.4,3,39,93,54,1017.4,8,7,Yes
2,5.6,24,68,53,991.8,7,6,Yes
1,0.2,35,61,88,1013.5,7,8,Yes
0.2,0,26,73,77,1026.7,8,8,Yes
0,5.1,57,68,89,1013.7,5,7,Yes
0,5.5,39,84,37,1021.2,7,6,Yes
3.8,4.2,46,85,43,1013.8,8,4,Yes
0,0.1,65,67,63,1018.7,8,7,Yes
0,8,56,34,43,1009.2,5,6,Yes
12.6,0,52,93,87,1024.3,8,7,Yes
0.8,0.1,52,87,85,1009.6,7,8,Yes
22,0.4,31,91,79,1011.5,8,8,Yes
2.8,6.4,56,78,79,1020.2,4,6,Yes
1.2,0.8,33,80,72,1015.8,7,7,Yes
0,4,31,82,90,1016.5,5,6,Yes
0,10,37,58,62,1021.8,1,5,Yes
3.2,3.8,72,85,59,1008,5,8,Yes
1.6,0,17,90,80,1018.6,7,7,Yes
0,2.4,50,54,77,1006.3,7,7,Yes
0.8,0.3,78,82,83,1021.7,8,8,Yes
2.8,4.6,35,94,71,1028.8,7,7,Yes
0,0.6,39,92,98,1008.4,8,8,Yes
32.2,4.3,50,82,63,1019,7,5,Yes
0,9.4,44,40,23,1020.5,2,5,Yes
0,3,24,99,71,1022.2,7,6,Yes
0,1.8,37,71,51,998,7,7,Yes
5.6,0.3,48,89,94,1004.5,7,7,Yes
1.6,1.8,31,81,58,1018.2,7,7,Yes
0,8.9,39,83,62,1012,1,2,Yes
1,0,56,59,71,1018.4,7,8,Yes
0,2.2,43,67,78,1013.3,6,7,Yes
19.4,5.2,50,83,71,1004.7,5,5,Yes
1.6,8.8,65,56,70,1010.5,3,7,Yes
0.2,0.7,61,82,74,1012.7,7,7,Yes
0.2,9.6,52,53,50,1019.9,5,5,Yes
0.4,9.3,31,76,63,1014.6,8,8,Yes
0,10.1,54,44,34,1004.6,1,4,Yes
1.6,5.9,31,78,71,1008.1,7,7,Yes
3.4,4.1,59,91,68,1011.5,8,5,Yes
0,3.9,39,71,59,1019.3,7,7,Yes
13.6,4.8,56,81,67,1006.5,6,7,Yes
4.8,4.7,80,68,56,1010,6,5,Yes
85,5.9,46,79,85,1022.1,7,7,Yes
0,4.9,39,74,69,1015.1,6,3,Yes
19.6,3.1,50,79,89,1008,6,7,Yes
1.4,1.6,39,90,84,1016.4,6,7,Yes
0,10.8,54,52,26,1015.4,4,6,Yes
0,8.4,33,72,54,1012,6,7,Yes
0.4,6.5,52,91,64,1020.2,8,1,Yes
1,6.6,37,70,56,1011.6,5,4,Yes
0,12.2,33,55,43,1015.3,0,1,Yes
38,0,54,90,91,1005.9,8,8,Yes
3.8,8.9,28,80,74,1019.3,3,4,Yes
7.4,0,46,84,81,1016.2,7,8,Yes
4.6,6,50,86,65,1009.2,7,7,Yes
34.6,7,44,52,40,1010.2,7,7,Yes
0,7.1,22,76,60,1007.7,1,3,Yes
0,2.8,59,61,58,1014,7,6,Yes
0.2,2.9,78,69,60,999.9,7,6,Yes
0.2,7.3,69,68,32,1001.7,7,7,Yes
5,9.7,41,75,65,1010.3,7,5,Yes
1.6,2.5,80,85,73,995.5,5,7,Yes
9.2,7.5,41,79,70,1008,6,7,Yes
0,0.7,48,77,76,1016.2,7,7,Yes
10.2,5.3,91,85,62,997,8,8,Yes
10.4,3.5,43,84,71,1019.8,7,7,Yes
5.2,5.4,31,95,73,1018.3,8,8,Yes
18.8,1.9,59,89,65,1017.9,8,8,Yes
18.2,2.3,44,87,80,1004,7,8,Yes
2,0,39,93,94,1013.2,8,8,Yes
0,10.7,41,65,52,1015.3,7,5,Yes
0,11.6,35,55,60,1014.5,1,1,Yes
0.4,6.9,69,89,29,1019.3,7,7,Yes
14.6,3.9,65,90,78,1001.9,8,7,Yes
0,2.9,59,50,20,1017.3,7,7,Yes
0.2,0,24,75,81,1010.7,7,8,Yes
0,1.4,46,75,95,1006.2,7,8,Yes
2.2,0.2,54,74,66,1016,7,7,Yes
0,0,41,45,99,1009.1,7,7,Yes
0,3.2,50,81,81,1012.8,7,8,Yes
0,0,39,75,86,1020.3,7,7,Yes
17,0.8,31,89,87,1007.9,7,8,Yes
1.6,6.8,41,60,70,1013.1,6,6,Yes
1.8,6,48,74,65,1013.8,6,7,Yes
0,5.7,41,81,82,1017,1,6,Yes
0,5.9,35,79,55,1010.1,7,3,Yes
0,12.5,35,62,63,1014,4,2,Yes
0,8,72,71,85,1010.3,1,5,Yes
0,5.2,41,73,85,1009.1,7,8,Yes
3.8,7.7,46,82,58,1019.4,7,3,Yes
0,1.5,33,68,85,1015.3,7,8,Yes
7.8,10.6,31,78,64,1009.1,5,2,Yes
15.2,9.4,43,78,41,1008.2,1,6,Yes
3.6,6.4,56,80,67,1013.6,6,4,Yes
0,5.2,31,83,77,1011.3,5,4,Yes
0,11.4,37,67,74,1011.3,3,7,Yes
0,12.1,59,33,24,1011.8,2,7,Yes
0,1.2,17,93,94,1024.1,7,8,Yes
1.8,7.6,46,73,44,1021,1,7,Yes
19.2,6.3,52,97,89,1015.8,8,5,Yes
2.2,0,31,85,92,1019.1,8,8,Yes
0,11.3,65,48,29,1016.5,7,7,Yes
8.6,0,22,96,89,1015,8,8,Yes
40.6,6.7,54,81,76,1013.1,7,7,Yes
13.2,0.9,43,89,79,1009.4,8,7,Yes
4.4,4.2,37,68,58,1017.3,8,7,Yes
0,5.6,98,59,51,1001.1,7,4,Yes
12,7.7,52,72,70,1010.1,7,6,Yes
17.4,0.4,98,95,85,1009.3,8,8,Yes
1.8,2.3,37,90,74,1031.7,7,6,Yes
0,4,70,69,80,1010,1,8,Yes
0,3.1,26,81,80,1013,7,7,Yes
1.4,1.2,31,92,82,1013.3,8,7,Yes
1.6,2.6,22,98,85,1015.3,8,7,Yes
3.4,4,46,91,65,1002.3,8,8,Yes
0,10.3,33,77,56,1009.4,5,2,Yes
2,7.2,37,81,63,1013.5,7,4,Yes
0,2.4,67,34,27,1013.7,7,8,Yes
17.4,1.1,35,95,95,1017.5,8,7,Yes
0,9.1,65,66,31,1006.6,7,3,Yes
9,0,20,97,96,1020.1,8,8,Yes
56.2,0,33,95,95,1017.2,8,8,Yes
0.6,7.6,57,84,52,1018.2,7,5,Yes
10.6,7.5,70,60,62,1002.4,6,7,Yes
0,0.4,48,26,39,1004.9,7,7,Yes
12.6,5.3,69,57,79,991.3,5,7,Yes
5.6,6.2,35,69,59,1019.8,7,7,Yes
0.2,0.7,74,71,72,1015.2,8,8,Yes
0.6,7.7,37,64,48,1011,5,7,Yes
0,4.2,46,79,84,1013.3,6,8,Yes
40,0,41,95,85,1003.9,8,8,Yes
0.4,0.5,30,83,49,1017.2,8,7,Yes
0,6.3,61,77,57,1013.1,1,7,Yes
0,2.4,59,55,69,1022.2,7,7,Yes
0.6,9.4,70,71,57,1015.4,5,4,Yes
4,3.8,50,89,82,1014,5,8,Yes
0,12.1,44,69,43,1012.8,6,4,Yes
9.8,10.1,39,70,68,1007.4,3,7,Yes
0,2.1,30,74,62,1016,7,7,Yes
0,3,63,78,63,1003.8,3,7,Yes
0,9.7,41,74,34,1029,0,1,Yes
13.8,1.1,24,88,76,1016.4,6,7,Yes
9.6,0,48,95,94,1009.3,8,8,Yes
1.2,2.5,57,77,55,1011.9,7,7,Yes
12.2,2.5,65,90,86,999.3,6,8,Yes
0,2,39,54,47,1019.2,7,6,Yes
0,2.4,44,92,41,1011.9,8,5,Yes
5.6,6,43,85,60,1016.4,6,6,Yes
0,3.9,46,65,94,1019.9,1,7,Yes
10.2,5.5,41,85,70,1019.9,2,7,Yes
8.8,1.3,59,90,74,1003.4,8,7,Yes
0,13.5,26,67,52,1013.5,1,0,Yes
4.8,6.9,50,65,33,1009.4,5,5,Yes
61,0.7,46,86,95,1010.4,7,7,Yes
0,7.1,50,31,60,1013.8,6,7,Yes
3.4,7,50,71,80,1022.9,8,8,Yes
0.4,7.3,50,79,64,1004.1,6,7,Yes
5.2,3.6,61,99,91,1008.3,7,7,Yes
5.4,3.3,72,62,60,1014.4,8,4,Yes
0.4,9.4,67,75,68,1017.9,4,5,Yes
1.2,6.1,26,73,72,1012.5,6,7,Yes
14.2,7.4,59,87,72,1009.4,7,7,Yes
13.2,1.3,22,74,82,1022.4,7,8,Yes
49.4,2.1,67,84,78,1005,8,7,Yes
0,3.7,35,83,84,1015.9,7,7,Yes
2.6,0.5,37,96,73,1011.1,8,7,Yes
121.4,3.3,26,92,60,1011.4,8,7,Yes
33.2,7.4,41,94,68,1008.9,5,3,Yes
0,10.7,50,58,49,1019.8,5,3,Yes
0,0,41,99,75,1019.3,7,7,Yes
4.8,3.4,39,56,60,1013.8,4,7,Yes
0,4.2,37,70,75,1020.4,5,6,Yes
1,4.9,24,100,56,1020.9,7,7,Yes
15,4.1,93,71,84,1005.3,7,7,Yes
5.6,0.9,44,94,91,1016.4,8,8,Yes
0,10.5,63,48,35,1018.6,1,1,Yes
12.8,5.4,61,96,63,1014.8,7,7,Yes
0,10.7,43,67,59,1003.6,5,4,Yes
3,3.6,41,86,63,1021.7,7,8,Yes
10,4.3,56,76,69,1017.7,6,6,Yes
0.2,9.2,69,68,64,1007.8,4,6,Yes
1,2.6,81,66,79,1012.3,7,7,Yes
8.6,4.5,56,71,71,1007.2,7,7,Yes
1,3.5,67,80,74,1009.9,7,5,Yes
0,3.5,67,78,78,1007.1,6,8,Yes
1.8,3.1,67,96,81,1009.6,8,7,Yes
0,0,20,99,95,1014.6,8,8,Yes
0,11.4,35,67,65,1009.2,7,7,Yes
0,10.7,43,60,31,1015.5,0,2,Yes
19.6,1.5,43,95,94,1009.3,8,7,Yes
0,6.9,61,66,48,1010.5,5,4,Yes
5.2,6.6,31,78,63,1011.8,5,6,Yes
2.5,9.2,43,77,52,1025.2,2,4,Yes
0,9.4,31,51,46,1017.5,3,6,Yes
0,7.1,30,69,62,1015.8,7,2,Yes
0,1.3,39,89,82,1015.9,8,8,Yes
17,8.9,37,68,60,1006.1,2,4,Yes
11,1.2,35,89,61,1033.7,5,7,Yes
0.4,2.6,31,76,77,1026.6,7,8,Yes
6,4.2,43,88,62,1019.2,7,6,Yes
0.8,8.6,50,64,48,1012.3,7,7,Yes
17.8,2.5,50,93,76,1007.2,7,7,Yes
0,1.6,70,34,15,1005.8,7,7,Yes
91.6,0,48,96,71,1006.7,8,8,Yes
3.2,3.3,39,96,87,1011.6,8,7,Yes
60.4,0,30,93,78,1009.4,8,8,Yes
15.8,0.6,50,71,61,1002.1,7,6,Yes
0,0.4,35,85,80,1020.1,7,7,Yes
7.6,9.9,35,63,58,1020.2,2,2,Yes
0,7.2,35,85,56,1029.5,6,4,Yes
0,9.6,44,62,66,1010.7,1,7,Yes
2.2,2.4,35,67,64,1021.9,7,7,Yes
0,11.6,44,94,31,1010.6,1,1,Yes
0,6,35,66,66,1016.9,3,7,Yes
1.8,4,35,81,58,1011.4,7,7,Yes
53.6,8.6,44,83,76,1012.2,4,6,Yes
0,6.9,65,58,32,1010.4,5,4,Yes
0.8,2.5,41,67,53,1011.5,7,7,Yes
